"UP 2210"
"Version"	"1.61"	"1.61"
"Serialnumber:"	26001508
"Main comment"	"Measure 1"
"Start:"	"2010-09-01"	"11:20:00"
"End:"	"2010-09-10"	"09:30:00"
"Storage interval:"	"0:10:00"



"Channel/Method"	"Comment"	"Range"	"Min"	"Max"
"U1  [V] Voltage"	""	""	112.854	131.795
"U2  [V] Voltage"	""	""	113.250	134.501
"U3  [V] Voltage"	""	""	110.544	130.706
"I5  [A] Current"	""	""	49.780	608.583
"I6  [A] Current"	""	""	81.364	347.896
"I7  [A] Current"	""	""	126.431	383.063
"S1-5  [VA] 1-Wattmeter"	""	""	6253.330	75693.300
"S2-6  [VA] 1-Wattmeter"	""	""	10360.000	42560.000
"S3-7  [VA] 1-Wattmeter"	""	""	15446.700	44800.000
"S1-7  [VA] 3-Wattmeter"	""	""	31640.000	134120.000
"PF1-5  [] 1-Wattmeter"	""	""	0.140	0.956
"PF2-6  [] 1-Wattmeter"	""	""	0.888	0.979
"PF3-7  [] 1-Wattmeter"	""	""	0.912	0.985
"PF1-7  [] 3-Wattmeter"	""		"	0.478	0.967
"Wp1-7  [Wh] Energy"	"10"	""	4993.330	18456.700




Date	Time	"U1  [V]"	"U2  [V]"	"U3  [V]"	"I5  [A]"	"I6  [A]"	"I7  [A]"	"S1-5  [VA]"	"S2-6  [VA]"	"S3-7  [VA]"	"S1-7  [VA]"	"PF1-5  []"	"PF2-6  []"	"PF3-7  []"	"PF1-7  []"	"Wp1-7  [Wh]"	
"03/09/2010"	"16:20:00"	120.741	121.797	118.992	139.536	235.137	237.399	16846.700	28653.300	28280.000	73780.000	0.883	0.970	0.964	0.948	11666.700	
"03/09/2010"	"16:30:00"	121.137	122.259	119.157	123.791	212.698	240.793	14980.000	25993.300	28746.700	69720.000	0.895	0.959	0.964	0.947	11013.300	
"03/09/2010"	"16:40:00"	121.665	122.754	119.652	121.057	211.378	236.174	14700.000	25946.700	28280.000	68880.000	0.896	0.958	0.963	0.947	10873.300	
"03/09/2010"	"16:50:00"	121.929	123.018	120.279	134.822	229.668	233.251	16473.300	28280.000	28093.300	72800.000	0.884	0.971	0.962	0.948	11503.300	
"03/09/2010"	"17:00:00"	122.787	123.612	121.071	120.208	221.466	225.426	14746.700	27393.300	27300.000	69440.000	0.893	0.960	0.960	0.946	10943.300	
"03/09/2010"	"17:10:00"	122.919	123.810	121.104	120.302	223.351	231.271	14793.300	27673.300	28046.700	70420.000	0.898	0.956	0.959	0.945	11106.700	
"03/09/2010"	"17:20:00"	123.018	124.041	121.401	137.650	243.716	238.059	16940.000	30240.000	28933.300	76160.000	0.884	0.969	0.962	0.947	12016.700	
"03/09/2010"	"17:30:00"	123.381	124.140	121.632	127.185	240.982	232.591	15680.000	29913.300	28326.700	73920.000	0.899	0.955	0.962	0.946	11666.700	
"03/09/2010"	"17:40:00"	123.315	124.338	121.269	127.373	228.537	252.107	15680.000	28420.000	30613.300	74620.000	0.910	0.953	0.966	0.949	11806.700	
"03/09/2010"	"17:50:00"	122.721	123.975	120.642	144.344	249.844	269.078	17733.300	30986.700	32480.000	81200.000	0.898	0.971	0.967	0.953	12903.300	
"03/09/2010"	"18:00:00"	121.896	123.051	119.619	138.310	248.524	271.718	16846.700	30613.300	32526.700	79940.000	0.921	0.963	0.972	0.958	12763.300	
"03/09/2010"	"18:10:00"	119.916	121.698	117.573	174.043	257.387	312.070	20813.300	31266.700	36633.300	88620.000	0.950	0.967	0.969	0.964	14256.700	
"03/09/2010"	"18:20:00"	117.936	119.982	115.593	202.987	289.914	339.128	23986.700	34813.300	39246.700	98000.000	0.936	0.979	0.970	0.965	15773.300	
"03/09/2010"	"18:30:00"	117.705	119.586	114.999	185.262	278.694	331.774	21793.300	33320.000	38173.300	93380.000	0.947	0.971	0.970	0.965	15003.300	
"03/09/2010"	"18:40:00"	118.563	120.378	115.560	185.168	285.294	349.405	21980.000	34346.700	40366.700	96740.000	0.948	0.970	0.969	0.965	15540.000	
"03/09/2010"	"18:50:00"	118.629	120.675	116.022	211.095	307.921	352.611	25060.000	37193.300	40880.000	103180.000	0.934	0.977	0.969	0.964	16566.700	
"03/09/2010"	"19:00:00"	118.926	120.873	116.088	194.501	280.109	340.825	23100.000	33880.000	39620.000	96600.000	0.948	0.968	0.969	0.963	15516.700	
"03/09/2010"	"19:10:00"	120.510	122.193	117.177	181.962	278.694	347.237	21933.300	34066.700	40740.000	96740.000	0.951	0.964	0.968	0.963	15516.700	
"03/09/2010"	"19:20:00"	118.992	120.873	115.791	201.195	304.622	352.611	23986.700	36866.700	40786.700	101640.000	0.936	0.976	0.970	0.964	16333.300	
"03/09/2010"	"19:30:00"	118.728	120.576	115.329	200.347	299.530	357.513	23800.000	36120.000	41300.000	101220.000	0.951	0.967	0.972	0.965	16286.700	
"03/09/2010"	"19:40:00"	118.728	120.411	115.164	199.498	312.541	361.190	23706.700	37613.300	41626.700	102900.000	0.952	0.966	0.973	0.965	16543.300	
"03/09/2010"	"19:50:00"	118.068	119.982	114.834	224.577	336.300	362.416	26553.300	40366.700	41580.000	108500.000	0.938	0.975	0.972	0.965	17453.300	
"03/09/2010"	"20:00:00"	118.101	119.982	114.834	208.172	311.410	349.688	24546.700	37380.000	40180.000	102200.000	0.944	0.968	0.972	0.964	16403.300	
"03/09/2010"	"20:10:00"	118.695	120.774	115.362	212.321	311.033	369.487	25200.000	37566.700	42653.300	105420.000	0.949	0.965	0.972	0.964	16940.000	
"03/09/2010"	"20:20:00"	118.332	120.609	115.263	221.466	325.929	360.907	26180.000	39340.000	41580.000	107100.000	0.937	0.973	0.972	0.964	17196.700	
"03/09/2010"	"20:30:00"	118.398	120.510	115.230	210.906	316.407	352.988	24920.000	38080.000	40646.700	103740.000	0.943	0.969	0.975	0.965	16683.300	
"03/09/2010"	"20:40:00"	118.332	120.378	114.570	205.909	313.295	374.861	24313.300	37706.700	42980.000	105000.000	0.946	0.966	0.976	0.966	16893.300	
"03/09/2010"	"20:50:00"	118.200	120.048	114.438	200.253	319.989	366.658	23473.300	38360.000	41953.300	103880.000	0.939	0.969	0.977	0.965	16706.700	
"03/09/2010"	"21:00:00"	118.596	120.477	114.933	194.596	303.113	352.516	23053.300	36540.000	40506.700	100100.000	0.952	0.964	0.977	0.966	16123.300	
"03/09/2010"	"21:10:00"	121.995	122.622	118.101	211.283	309.241	361.002	25760.000	37940.000	42653.300	106260.000	0.945	0.964	0.973	0.963	17056.700	
"03/09/2010"	"21:20:00"	121.434	121.863	117.771	225.426	327.532	359.304	27393.300	39946.700	42326.700	109620.000	0.938	0.972	0.974	0.964	17616.700	
"03/09/2010"	"21:30:00"	122.292	122.457	118.167	213.829	325.081	369.110	26040.000	39806.700	43680.000	109620.000	0.940	0.967	0.972	0.962	17570.000	
"03/09/2010"	"21:40:00"	122.424	122.292	118.101	200.158	332.529	370.052	24500.000	40693.300	43773.300	108920.000	0.943	0.965	0.973	0.963	17500.000	
"03/09/2010"	"21:50:00"	122.127	122.523	118.398	224.483	332.152	356.193	27393.300	40740.000	42233.300	110320.000	0.935	0.974	0.971	0.963	17710.000	
"03/09/2010"	"22:00:00"	121.995	122.259	117.936	223.069	347.896	379.292	27206.700	42560.000	44800.000	114520.000	0.937	0.972	0.978	0.966	18456.700	
"03/09/2010"	"22:10:00"	121.896	123.249	118.662	214.489	338.563	360.436	26133.300	41720.000	42793.300	110740.000	0.938	0.970	0.979	0.966	17826.700	
"03/09/2010"	"22:20:00"	120.048	122.325	116.715	204.495	310.467	365.621	24546.700	38033.300	42700.000	105280.000	0.953	0.965	0.977	0.967	16963.300	
"03/09/2010"	"22:30:00"	120.114	122.424	116.748	200.818	314.615	372.692	24126.700	38546.700	43540.000	106260.000	0.950	0.964	0.978	0.966	17126.700	
"03/09/2010"	"22:40:00"	119.916	122.259	116.649	203.081	318.669	366.376	24360.000	39013.300	42793.300	106120.000	0.946	0.962	0.978	0.965	17056.700	
"03/09/2010"	"22:50:00"	120.180	122.391	116.946	198.556	312.824	355.816	23846.700	38313.300	41626.700	103880.000	0.948	0.964	0.975	0.965	16706.700	
"03/09/2010"	"23:00:00"	120.609	122.721	117.672	203.552	326.589	349.594	24546.700	40133.300	41160.000	105840.000	0.938	0.969	0.978	0.965	17010.000	
"03/09/2010"	"23:10:00"	121.005	123.216	118.233	211.095	329.417	347.425	25526.700	40646.700	41113.300	107380.000	0.937	0.970	0.976	0.964	17243.300	
"03/09/2010"	"23:20:00"	121.038	122.853	117.738	186.205	313.861	336.866	22540.000	38593.300	39713.300	100800.000	0.946	0.956	0.978	0.962	16170.000	
"03/09/2010"	"23:30:00"	120.807	122.787	117.903	202.610	325.552	335.923	24453.300	39993.300	39666.700	104020.000	0.939	0.964	0.975	0.962	16683.300	
"03/09/2010"	"23:40:00"	120.972	123.117	117.903	206.664	323.006	347.708	24966.700	39760.000	41066.700	105840.000	0.936	0.964	0.971	0.960	16940.000	
"03/09/2010"	"23:50:00"	120.741	122.853	117.705	187.713	294.345	318.952	22680.000	36213.300	37566.700	96460.000	0.945	0.957	0.966	0.958	15400.000	
"04/09/2010"	"00:00:00"	120.279	122.589	117.243	190.825	296.231	326.118	22960.000	36353.300	38266.700	97580.000	0.946	0.959	0.968	0.960	15610.000	
"04/09/2010"	"00:10:00"	120.642	123.084	117.804	186.488	282.277	314.238	22540.000	34766.700	37053.300	94360.000	0.944	0.960	0.964	0.958	15073.300	
"04/09/2010"	"00:20:00"	120.840	123.084	117.672	185.733	287.085	332.340	22446.700	35373.300	39153.300	97020.000	0.949	0.956	0.966	0.958	15493.300	
"04/09/2010"	"00:30:00"	121.104	123.282	118.200	183.282	282.937	317.632	22213.300	34906.700	37566.700	94780.000	0.948	0.954	0.963	0.956	15096.700	
"04/09/2010"	"00:40:00"	121.368	123.480	118.530	184.979	280.391	307.827	22446.700	34673.300	36540.000	93660.000	0.947	0.955	0.966	0.958	14956.700	
"04/09/2010"	"00:50:00"	121.863	123.909	119.190	174.797	283.974	294.439	21280.000	35233.300	35140.000	91700.000	0.922	0.955	0.972	0.954	14560.000	
"04/09/2010"	"01:00:00"	122.490	124.404	119.916	178.851	292.836	293.779	21886.700	36446.700	35233.300	93520.000	0.914	0.959	0.971	0.953	14863.300	
"04/09/2010"	"01:10:00"	122.820	124.602	120.642	188.750	305.753	279.260	23193.300	38126.700	33740.000	95060.000	0.909	0.963	0.973	0.953	15096.700	
"04/09/2010"	"01:20:00"	123.645	125.262	121.038	165.463	277.092	281.051	20440.000	34766.700	34066.700	89320.000	0.923	0.950	0.968	0.951	14140.000	
"04/09/2010"	"01:30:00"	123.711	125.328	121.137	164.614	276.243	281.617	20393.300	34673.300	34160.000	89180.000	0.925	0.952	0.971	0.953	14163.300	
"04/09/2010"	"01:40:00"	123.909	125.592	121.533	165.934	274.735	277.374	20580.000	34533.300	33740.000	88900.000	0.921	0.954	0.973	0.954	14116.700	
"04/09/2010"	"01:50:00"	124.239	125.988	121.896	167.066	272.849	275.300	20766.700	34440.000	33600.000	88760.000	0.918	0.956	0.968	0.952	14093.300	
"04/09/2010"	"02:00:00"	124.734	126.252	122.061	162.352	282.371	288.217	20253.300	35700.000	35186.700	91140.000	0.915	0.949	0.968	0.948	14420.000	
"04/09/2010"	"02:10:00"	125.031	126.648	122.391	165.652	278.223	287.462	20720.000	35280.000	35233.300	91140.000	0.913	0.956	0.964	0.949	14420.000	
"04/09/2010"	"02:20:00"	124.932	126.780	122.820	187.619	297.362	278.034	23473.300	37753.300	34160.000	95480.000	0.900	0.969	0.964	0.950	15096.700	
"04/09/2010"	"02:30:00"	126.681	128.330	124.437	165.086	278.600	276.997	20906.700	35793.300	34486.700	91280.000	0.907	0.954	0.959	0.945	14373.300	
"04/09/2010"	"02:40:00"	126.714	128.396	124.371	161.597	275.866	280.014	20486.700	35466.700	34860.000	90860.000	0.907	0.953	0.960	0.945	14303.300	
"04/09/2010"	"02:50:00"	126.186	128.000	123.975	160.278	268.983	271.812	20206.700	34486.700	33740.000	88480.000	0.910	0.954	0.964	0.948	13976.700	
"04/09/2010"	"03:00:00"	130.046	132.917	129.452	89.001	114.268	163.012	10593.300	14420.000	20300.000	44940.000	0.932	0.921	0.953	0.937	7023.330	
"04/09/2010"	"03:10:00"	127.802	129.881	126.516	132.370	177.908	218.543	16893.300	23053.300	27626.700	67480.000	0.922	0.924	0.955	0.937	10546.700	
"04/09/2010"	"03:20:00"	127.274	129.287	125.955	139.724	193.276	225.520	17780.000	25013.300	28420.000	71260.000	0.920	0.923	0.954	0.935	11106.700	
"04/09/2010"	"03:30:00"	126.845	128.759	125.592	136.613	199.498	216.186	17313.300	25713.300	27160.000	70140.000	0.919	0.922	0.956	0.934	10920.000	
"04/09/2010"	"03:40:00"	126.681	128.495	125.328	141.987	200.913	224.106	17966.700	25853.300	28093.300	71960.000	0.919	0.927	0.957	0.937	11223.300	
"04/09/2010"	"03:50:00"	126.648	128.561	125.394	149.435	200.064	227.594	18946.700	25760.000	28560.000	73220.000	0.921	0.925	0.959	0.937	11456.700	
"04/09/2010"	"04:00:00"	126.714	128.528	125.493	149.435	187.336	227.217	18946.700	24080.000	28513.300	71540.000	0.916	0.919	0.954	0.932	11106.700	
"04/09/2010"	"04:10:00"	126.977	128.561	125.460	146.324	201.573	238.813	18573.300	25946.700	30006.700	74480.000	0.920	0.926	0.956	0.936	11620.000	
"04/09/2010"	"04:20:00"	127.109	128.594	125.823	146.513	191.767	224.106	18620.000	24686.700	28233.300	71540.000	0.915	0.916	0.956	0.932	11106.700	
"04/09/2010"	"04:30:00"	127.109	128.594	125.724	141.798	196.859	227.500	18060.000	25340.000	28653.300	71960.000	0.913	0.915	0.956	0.931	11176.700	
"04/09/2010"	"04:40:00"	127.043	128.759	125.922	148.681	205.815	225.708	18853.300	26553.300	28420.000	73780.000	0.907	0.929	0.954	0.933	11480.000	
"04/09/2010"	"04:50:00"	127.109	128.924	125.988	153.112	200.818	229.574	19460.000	25946.700	28980.000	74340.000	0.905	0.932	0.946	0.930	11526.700	
"04/09/2010"	"05:00:00"	126.944	128.792	125.790	153.866	198.838	236.834	19553.300	25620.000	29820.000	75040.000	0.907	0.930	0.950	0.932	11643.300	
"04/09/2010"	"05:10:00"	126.878	128.693	125.757	154.338	189.787	237.211	19600.000	24453.300	29866.700	73920.000	0.909	0.934	0.953	0.935	11526.700	
"04/09/2010"	"05:20:00"	126.911	128.528	125.361	151.887	195.067	260.592	19273.300	25060.000	32713.300	77000.000	0.907	0.930	0.959	0.937	12016.700	
"04/09/2010"	"05:30:00"	127.307	128.726	125.691	148.964	203.458	264.835	18993.300	26180.000	33320.000	78540.000	0.906	0.920	0.962	0.934	12226.700	
"04/09/2010"	"05:40:00"	128.165	129.584	126.582	146.984	195.727	269.455	18853.300	25386.700	34113.300	78400.000	0.905	0.916	0.956	0.931	12156.700	
"04/09/2010"	"05:50:00"	128.627	130.112	127.109	146.984	189.787	267.003	18900.000	24733.300	33973.300	77560.000	0.906	0.915	0.957	0.931	12040.000	
"04/09/2010"	"06:00:00"	128.594	130.046	127.076	151.698	204.872	272.660	19506.700	26646.700	34673.300	80780.000	0.906	0.918	0.963	0.934	12600.000	
"04/09/2010"	"06:10:00"	128.363	129.815	126.911	151.792	205.815	265.684	19506.700	26740.000	33740.000	79940.000	0.906	0.923	0.963	0.936	12483.300	
"04/09/2010"	"06:20:00"	128.297	130.079	126.845	161.126	187.053	267.946	20673.300	24360.000	33973.300	78960.000	0.919	0.927	0.946	0.933	12273.300	
"04/09/2010"	"06:30:00"	128.363	130.079	126.516	156.695	178.945	289.065	20113.300	23286.700	36586.700	80080.000	0.924	0.912	0.947	0.931	12413.300	
"04/09/2010"	"06:40:00"	128.330	129.881	126.516	152.924	193.653	283.880	19646.700	25153.300	35933.300	80780.000	0.913	0.908	0.948	0.927	12483.300	
"04/09/2010"	"06:50:00"	128.132	129.584	126.285	153.395	186.959	283.503	19646.700	24220.000	35840.000	79800.000	0.921	0.907	0.947	0.928	12343.300	
"04/09/2010"	"07:00:00"	127.769	129.188	125.823	154.244	194.973	281.617	19693.300	25200.000	35466.700	80360.000	0.914	0.918	0.949	0.931	12483.300	
"04/09/2010"	"07:10:00"	127.604	128.858	125.229	155.469	194.219	301.982	19833.300	25013.300	37846.700	82740.000	0.921	0.913	0.953	0.933	12856.700	
"04/09/2010"	"07:20:00"	127.175	128.726	125.031	156.035	196.293	288.122	19833.300	25293.300	36073.300	81200.000	0.919	0.924	0.953	0.936	12670.000	
"04/09/2010"	"07:30:00"	126.615	128.363	124.470	166.406	188.562	299.248	21046.700	24220.000	37286.700	82600.000	0.932	0.925	0.947	0.937	12880.000	
"04/09/2010"	"07:40:00"	126.219	128.033	124.107	169.517	188.279	299.908	21420.000	24126.700	37240.000	82740.000	0.942	0.929	0.949	0.942	12996.700	
"04/09/2010"	"07:50:00"	125.823	127.604	123.876	171.403	192.522	288.405	21560.000	24546.700	35746.700	81900.000	0.942	0.922	0.946	0.937	12786.700	
"04/09/2010"	"08:00:00"	125.757	127.472	123.909	173.194	195.444	284.823	21793.300	24920.000	35326.700	82040.000	0.941	0.922	0.946	0.938	12810.000	
"04/09/2010"	"08:10:00"	126.054	127.703	124.569	168.386	182.056	256.915	21186.700	23240.000	32060.000	76580.000	0.937	0.917	0.939	0.932	11876.700	
"04/09/2010"	"08:20:00"	126.483	128.033	124.833	157.732	174.137	253.804	19973.300	22306.700	31686.700	73920.000	0.935	0.915	0.936	0.929	11456.700	
"04/09/2010"	"08:30:00"	126.087	127.472	124.371	152.829	172.534	257.575	19273.300	22026.700	32060.000	73360.000	0.931	0.914	0.943	0.931	11386.700	
"04/09/2010"	"08:40:00"	125.031	126.582	123.348	144.061	171.968	250.599	18013.300	21793.300	30940.000	70700.000	0.934	0.934	0.949	0.941	11083.300	
"04/09/2010"	"08:50:00"	124.305	125.724	122.622	135.953	180.171	241.453	16893.300	22633.300	29633.300	69160.000	0.927	0.945	0.950	0.943	10873.300	
"04/09/2010"	"09:00:00"	124.107	125.394	122.358	139.724	168.103	246.922	17313.300	21046.700	30240.000	68600.000	0.925	0.932	0.951	0.938	10733.300	
"04/09/2010"	"09:10:00"	124.008	125.196	122.226	150.944	173.665	253.993	18666.700	21700.000	31080.000	71400.000	0.924	0.942	0.952	0.942	11200.000	
"04/09/2010"	"09:20:00"	123.183	124.536	121.764	166.029	190.730	244.753	20440.000	23706.700	29820.000	74060.000	0.910	0.954	0.945	0.938	11573.300	
"04/09/2010"	"09:30:00"	122.787	123.942	120.972	145.664	183.093	245.225	17873.300	22680.000	29680.000	70280.000	0.919	0.930	0.942	0.932	10920.000	
"04/09/2010"	"09:40:00"	122.325	123.546	120.477	151.132	192.616	256.633	18433.300	23753.300	30940.000	73080.000	0.920	0.929	0.944	0.933	11363.300	
"04/09/2010"	"09:50:00"	121.830	123.249	120.180	168.009	201.761	253.427	20486.700	24873.300	30473.300	75880.000	0.908	0.951	0.941	0.935	11806.700	
"04/09/2010"	"10:00:00"	121.995	123.249	120.081	139.630	203.930	246.922	16986.700	25153.300	29680.000	71820.000	0.926	0.933	0.938	0.934	11176.700	
"04/09/2010"	"10:10:00"	121.236	122.457	119.190	143.401	205.061	255.313	17313.300	25106.700	30473.300	72940.000	0.925	0.940	0.943	0.938	11386.700	
"04/09/2010"	"10:20:00"	120.180	121.863	118.629	167.349	198.744	251.636	20066.700	24220.000	29866.700	74200.000	0.910	0.947	0.943	0.936	11573.300	
"04/09/2010"	"10:30:00"	120.378	121.929	118.662	162.823	190.825	254.558	19600.000	23286.700	30240.000	73080.000	0.922	0.948	0.939	0.938	11433.300	
"04/09/2010"	"10:40:00"	120.741	122.325	118.992	158.015	180.359	254.464	19040.000	22026.700	30286.700	71400.000	0.931	0.941	0.938	0.937	11153.300	
"04/09/2010"	"10:50:00"	121.203	122.457	119.091	136.236	176.777	250.127	16520.000	21653.300	29820.000	68040.000	0.946	0.931	0.936	0.937	10616.700	
"04/09/2010"	"11:00:00"	120.279	121.731	118.464	164.237	198.461	253.427	19740.000	24126.700	30006.700	73780.000	0.926	0.952	0.939	0.940	11550.000	
"04/09/2010"	"11:10:00"	119.751	121.104	117.507	158.958	181.585	269.738	18993.300	21886.700	31733.300	72660.000	0.929	0.942	0.948	0.941	11410.000	
"04/09/2010"	"11:20:00"	120.147	121.302	117.639	143.590	170.837	272.755	17266.700	20673.300	32153.300	70140.000	0.947	0.928	0.958	0.946	11060.000	
"04/09/2010"	"11:30:00"	119.586	121.038	117.507	163.012	195.067	269.361	19460.000	23613.300	31686.700	74760.000	0.923	0.947	0.958	0.946	11783.300	
"04/09/2010"	"11:40:00"	119.124	120.675	117.309	169.988	186.770	261.818	20206.700	22493.300	30753.300	73500.000	0.927	0.941	0.955	0.943	11550.000	
"04/09/2010"	"11:50:00"	119.256	120.807	117.111	161.597	185.451	271.906	19273.300	22400.000	31873.300	73500.000	0.947	0.926	0.953	0.943	11573.300	
"04/09/2010"	"12:00:00"	120.246	122.094	118.299	173.477	188.939	277.940	20860.000	23053.300	32946.700	76860.000	0.930	0.945	0.951	0.944	12086.700	
"04/09/2010"	"12:10:00"	122.061	123.546	119.784	158.486	184.225	283.880	19320.000	22773.300	34066.700	76160.000	0.936	0.931	0.951	0.941	11946.700	
"04/09/2010"	"12:20:00"	122.853	124.140	120.213	137.273	177.719	277.846	16893.300	22073.300	33460.000	72380.000	0.947	0.911	0.949	0.937	11293.300	
"04/09/2010"	"12:30:00"	122.787	124.371	120.147	155.941	179.134	297.550	19133.300	22260.000	35793.300	77140.000	0.937	0.934	0.949	0.942	12110.000	
"04/09/2010"	"12:40:00"	122.721	124.338	119.949	155.658	188.656	301.227	19086.700	23473.300	36166.700	78820.000	0.937	0.927	0.952	0.941	12343.300	
"04/09/2010"	"12:50:00"	123.051	124.239	119.949	138.781	184.791	311.127	17080.000	22960.000	37380.000	77420.000	0.951	0.902	0.954	0.938	12110.000	
"04/09/2010"	"13:00:00"	123.249	124.437	120.279	142.270	178.285	308.487	17546.700	22213.300	37146.700	76860.000	0.953	0.905	0.954	0.940	12040.000	
"04/09/2010"	"13:10:00"	123.480	124.536	120.477	143.118	180.359	303.867	17686.700	22446.700	36633.300	76720.000	0.948	0.913	0.952	0.940	12016.700	
"04/09/2010"	"13:20:00"	123.282	124.437	120.444	154.621	194.219	304.244	19086.700	24220.000	36680.000	79940.000	0.935	0.925	0.950	0.939	12506.700	
"04/09/2010"	"13:30:00"	122.490	123.810	119.520	164.897	202.987	320.461	20206.700	25106.700	38360.000	83580.000	0.933	0.939	0.951	0.944	13160.000	
"04/09/2010"	"13:40:00"	122.127	123.579	119.025	166.877	220.900	332.434	20393.300	27300.000	39620.000	87220.000	0.934	0.944	0.956	0.947	13766.700	
"04/09/2010"	"13:50:00"	122.061	123.315	119.124	153.866	199.027	308.204	18806.700	24500.000	36726.700	80080.000	0.936	0.932	0.954	0.943	12576.700	
"04/09/2010"	"14:00:00"	121.764	123.216	118.860	160.183	206.381	310.090	19506.700	25386.700	36866.700	81760.000	0.934	0.939	0.954	0.945	12880.000	
"04/09/2010"	"14:10:00"	121.170	122.853	118.431	166.217	208.266	311.221	20113.300	25573.300	36913.300	82600.000	0.927	0.946	0.958	0.947	13043.300	
"04/09/2010"	"14:20:00"	121.104	122.721	118.596	172.628	215.620	304.433	20906.700	26460.000	36166.700	83580.000	0.926	0.951	0.953	0.946	13160.000	
"04/09/2010"	"14:30:00"	121.005	122.226	118.134	154.149	215.809	304.999	18666.700	26413.300	36073.300	81200.000	0.935	0.936	0.952	0.943	12763.300	
"04/09/2010"	"14:40:00"	121.203	122.490	118.134	143.118	201.384	304.999	17313.300	24686.700	36073.300	78120.000	0.942	0.928	0.954	0.943	12273.300	
"04/09/2010"	"14:50:00"	121.137	122.655	118.596	164.426	212.698	292.648	19926.700	26086.700	34720.000	80780.000	0.922	0.948	0.954	0.944	12716.700	
"04/09/2010"	"15:00:00"	121.566	122.820	118.695	155.092	210.906	305.470	18853.300	25900.000	36306.700	81060.000	0.931	0.933	0.955	0.942	12740.000	
"04/09/2010"	"15:10:00"	122.226	123.414	119.025	146.890	199.027	316.407	17920.000	24546.700	37706.700	80080.000	0.942	0.926	0.954	0.943	12600.000	
"04/09/2010"	"15:20:00"	121.830	123.216	119.091	165.652	225.426	311.693	20206.700	27766.700	37146.700	85120.000	0.924	0.951	0.954	0.946	13416.700	
"04/09/2010"	"15:30:00"	122.259	123.447	119.157	149.812	200.630	317.727	18293.300	24780.000	37893.300	80920.000	0.935	0.936	0.955	0.945	12740.000	
"04/09/2010"	"15:40:00"	122.556	123.546	119.223	141.327	201.761	316.218	17313.300	24920.000	37753.300	79940.000	0.941	0.926	0.955	0.943	12553.300	
"04/09/2010"	"15:50:00"	122.193	123.348	119.553	164.992	215.243	293.968	20160.000	26553.300	35186.700	81900.000	0.923	0.952	0.952	0.945	12903.300	
"04/09/2010"	"16:00:00"	123.117	124.074	120.213	142.081	177.719	289.159	17453.300	22026.700	34813.300	74340.000	0.940	0.928	0.948	0.940	11643.300	
"04/09/2010"	"16:10:00"	123.579	124.569	120.675	143.401	172.251	289.442	17686.700	21466.700	35000.000	74060.000	0.942	0.924	0.948	0.940	11620.000	
"04/09/2010"	"16:20:00"	123.579	124.965	120.939	159.995	185.828	295.288	19786.700	23193.300	35746.700	78680.000	0.930	0.938	0.950	0.941	12343.300	
"04/09/2010"	"16:30:00"	124.140	125.328	121.236	147.172	192.993	294.722	18246.700	24173.300	35793.300	78260.000	0.938	0.927	0.948	0.940	12250.000	
"04/09/2010"	"16:40:00"	124.173	125.493	121.566	149.058	187.525	283.408	18480.000	23520.000	34486.700	76440.000	0.943	0.928	0.949	0.941	11993.300	
"04/09/2010"	"16:50:00"	124.272	125.658	122.193	167.820	202.892	271.812	20860.000	25480.000	33226.700	79660.000	0.931	0.944	0.948	0.942	12506.700	
"04/09/2010"	"17:00:00"	125.427	126.549	122.820	152.169	191.956	285.011	19086.700	24313.300	35046.700	78400.000	0.940	0.928	0.947	0.939	12273.300	
"04/09/2010"	"17:10:00"	126.219	127.043	123.546	146.607	210.341	292.742	18526.700	26740.000	36213.300	81480.000	0.940	0.925	0.948	0.939	12740.000	
"04/09/2010"	"17:20:00"	126.714	127.736	124.338	160.843	211.849	288.594	20393.300	27066.700	35933.300	83440.000	0.928	0.938	0.947	0.940	13066.700	
"04/09/2010"	"17:30:00"	126.615	127.670	124.206	162.257	196.670	288.405	20580.000	25106.700	35840.000	81480.000	0.928	0.941	0.946	0.940	12786.700	
"04/09/2010"	"17:40:00"	126.186	127.340	123.645	160.466	199.404	295.099	20253.300	25386.700	36540.000	82180.000	0.926	0.939	0.949	0.940	12880.000	
"04/09/2010"	"17:50:00"	125.790	127.010	123.117	154.998	211.095	293.591	19506.700	26833.300	36166.700	82460.000	0.926	0.945	0.953	0.944	12996.700	
"04/09/2010"	"18:00:00"	124.833	126.285	122.325	164.614	223.917	301.510	20580.000	28280.000	36913.300	85820.000	0.932	0.950	0.956	0.948	13556.700	
"04/09/2010"	"18:10:00"	124.437	125.988	121.896	172.628	219.486	307.073	21513.300	27673.300	37473.300	86660.000	0.935	0.946	0.960	0.950	13720.000	
"04/09/2010"	"18:20:00"	122.358	123.975	119.553	181.868	227.217	319.895	22260.000	28186.700	38266.700	88760.000	0.938	0.944	0.965	0.952	14070.000	
"04/09/2010"	"18:30:00"	121.368	123.018	118.431	179.699	231.648	321.404	21840.000	28513.300	38080.000	88480.000	0.937	0.950	0.968	0.955	14070.000	
"04/09/2010"	"18:40:00"	120.774	122.523	117.606	186.110	215.432	335.263	22493.300	26413.300	39480.000	88340.000	0.938	0.951	0.967	0.955	14070.000	
