"UP 2210"
"Version"	"1.61"	"1.61"
"Serialnumber:"	26001551
"Main comment"	"Measure 1"
"Start:"	"2010-09-10"	"09:10:00"
"End:"	"2010-09-20"	"08:50:00"
"Storage interval:"	"0:10:00"



"Channel/Method"	"Comment"	"Range"	"Min"	"Max"
"U1  [V] Voltage"	""	""	118.101	143.246
"U2  [V] Voltage"	""	""	114.933	139.946
"U3  [V] Voltage"	""	""	116.616	140.540
"I5  [A] Current"	""	""	44.218	163.577
"I6  [A] Current"	""	""	27.624	165.652
"I7  [A] Current"	""	""	52.420	184.791
"S1-5  [VA] 1-Wattmeter"	""	""	5740.000	20440.000
"S2-6  [VA] 1-Wattmeter"	""	""	3360.000	19926.700
"S3-7  [VA] 1-Wattmeter"	""	""	6440.000	23240.000
"S1-7  [VA] 3-Wattmeter"	""	""	18340.000	61880.000
"PF1-5  [] 1-Wattmeter"	""	""	0.916	1.038
"PF2-6  [] 1-Wattmeter"	""	""	0.847	1.008
"PF3-7  [] 1-Wattmeter"	""	""	0.904	1.031
"PF1-7  [] 3-Wattmeter"	""		"	0.914	1.031
"Wp1-7  [Wh] Energy"	"10"	""	2963.330	9986.660




Date	Time	"U1  [V]"	"U2  [V]"	"U3  [V]"	"I5  [A]"	"I6  [A]"	"I7  [A]"	"S1-5  [VA]"	"S2-6  [VA]"	"S3-7  [VA]"	"S1-7  [VA]"	"PF1-5  []"	"PF2-6  []"	"PF3-7  []"	"PF1-7  []"	"Wp1-7  [Wh]"	
"12/09/2010"	"19:00:00"	129.254	125.064	126.845	82.590	89.850	89.661	10686.700	11246.700	11386.700	33320.000	0.987	0.928	0.942	0.952	5273.330	
"12/09/2010"	"19:10:00"	137.405	133.742	135.095	82.873	92.018	89.944	11340.000	12273.300	12133.300	35840.000	0.980	0.891	0.908	0.925	5506.670	
"12/09/2010"	"19:20:00"	135.161	131.861	133.643	83.533	87.587	89.095	11246.700	11526.700	11900.000	34720.000	0.978	0.896	0.904	0.925	5343.330	
"12/09/2010"	"19:30:00"	128.627	124.965	127.670	78.724	87.681	89.190	10126.700	10920.000	11386.700	32340.000	0.984	0.925	0.926	0.944	5086.670	
"12/09/2010"	"19:40:00"	126.087	122.259	125.196	72.125	91.452	85.041	9100.000	11200.000	10640.000	30940.000	0.989	0.946	0.940	0.957	4946.670	
"12/09/2010"	"19:50:00"	124.932	121.104	124.041	72.125	93.998	90.792	9006.660	11386.700	11246.700	31640.000	0.990	0.963	0.947	0.965	5086.670	
"12/09/2010"	"20:00:00"	124.635	120.774	123.810	72.408	96.072	93.432	9006.660	11573.300	11526.700	32060.000	0.985	0.960	0.947	0.963	5156.670	
"12/09/2010"	"20:10:00"	124.008	120.180	123.315	120.114	125.016	128.788	14793.300	14933.300	15726.700	45360.000	0.974	0.933	0.961	0.956	7233.330	
"12/09/2010"	"20:20:00"	123.777	120.048	123.216	124.168	133.407	124.639	15213.300	15866.700	15166.700	46340.000	0.977	0.918	0.973	0.956	7373.330	
"12/09/2010"	"20:30:00"	123.711	120.081	123.249	132.936	133.030	135.199	16333.300	15866.700	16520.000	48720.000	0.978	0.911	0.970	0.953	7723.330	
"12/09/2010"	"20:40:00"	123.084	119.388	122.754	123.225	128.128	117.191	15120.000	15260.000	14373.300	44800.000	0.991	0.909	0.971	0.957	7140.000	
"12/09/2010"	"20:50:00"	122.523	118.860	122.292	116.154	127.091	110.780	14233.300	15073.300	13533.300	42840.000	0.994	0.923	0.974	0.963	6883.330	
"12/09/2010"	"21:00:00"	122.391	118.695	122.226	112.194	132.182	118.134	13720.000	15680.000	14466.700	43960.000	0.994	0.937	0.971	0.966	7070.000	
"12/09/2010"	"21:10:00"	122.655	118.992	122.622	116.154	123.885	110.214	14233.300	14746.700	13533.300	42560.000	0.992	0.931	0.978	0.966	6836.660	
"12/09/2010"	"21:20:00"	123.744	120.015	123.513	115.494	116.625	108.800	14280.000	14000.000	13440.000	41720.000	0.993	0.937	0.981	0.970	6743.330	
"12/09/2010"	"21:30:00"	123.876	120.246	123.579	118.794	111.157	106.915	14700.000	13346.700	13206.700	41300.000	0.988	0.942	0.973	0.968	6650.000	
"12/09/2010"	"21:40:00"	123.678	120.081	123.513	126.714	119.737	113.137	15586.700	14326.700	13860.000	43680.000	0.982	0.924	0.968	0.959	6976.660	
"12/09/2010"	"21:50:00"	123.942	120.279	123.744	144.344	134.162	136.802	17873.300	16100.000	16893.300	50960.000	0.978	0.908	0.975	0.955	8096.660	
"12/09/2010"	"22:00:00"	124.470	120.906	124.338	124.451	109.366	112.006	15493.300	13206.700	13953.300	42700.000	0.979	0.920	0.981	0.961	6836.660	
"12/09/2010"	"22:10:00"	125.163	121.533	124.866	125.016	115.965	111.629	15680.000	14093.300	13953.300	43680.000	0.988	0.914	0.981	0.962	7000.000	
"12/09/2010"	"22:20:00"	124.932	121.302	124.734	126.054	121.245	114.174	15726.700	14700.000	14233.300	44660.000	0.990	0.905	0.983	0.960	7140.000	
"12/09/2010"	"22:30:00"	124.932	121.335	124.800	128.033	120.208	115.588	16006.700	14606.700	14420.000	45080.000	0.992	0.908	0.982	0.962	7210.000	
"12/09/2010"	"22:40:00"	125.361	121.731	125.163	125.205	116.908	115.400	15726.700	14233.300	14466.700	44380.000	0.993	0.913	0.982	0.964	7140.000	
"12/09/2010"	"22:50:00"	126.186	122.457	125.823	118.040	113.703	116.248	14886.700	13953.300	14653.300	43540.000	0.991	0.925	0.980	0.966	7000.000	
"12/09/2010"	"23:00:00"	126.549	122.853	126.120	116.060	111.723	117.945	14700.000	13720.000	14886.700	43260.000	0.987	0.938	0.976	0.968	6976.660	
"12/09/2010"	"23:10:00"	126.911	123.282	126.483	111.629	105.312	111.817	14186.700	12973.300	14140.000	41300.000	0.986	0.934	0.983	0.968	6673.330	
"12/09/2010"	"23:20:00"	126.911	123.150	126.417	103.803	103.520	109.554	13160.000	12740.000	13860.000	39760.000	0.985	0.920	0.984	0.964	6393.330	
"12/09/2010"	"23:30:00"	126.977	123.249	126.450	103.898	102.955	109.932	13206.700	12693.300	13906.700	39760.000	0.982	0.916	0.980	0.961	6370.000	
"12/09/2010"	"23:40:00"	128.000	124.470	127.373	108.046	103.803	109.837	13813.300	12926.700	14000.000	40740.000	0.979	0.917	0.977	0.959	6510.000	
"12/09/2010"	"23:50:00"	128.165	124.470	127.439	101.258	103.520	104.935	12973.300	12880.000	13393.300	39340.000	0.984	0.930	0.981	0.965	6323.330	
"13/09/2010"	"00:00:00"	128.198	124.503	127.406	100.692	106.066	104.746	12926.700	13206.700	13346.700	39480.000	0.983	0.930	0.979	0.964	6346.660	
"13/09/2010"	"00:10:00"	128.495	124.866	127.802	99.844	109.083	105.689	12833.300	13626.700	13533.300	39900.000	0.981	0.920	0.973	0.958	6370.000	
"13/09/2010"	"00:20:00"	128.726	125.031	128.000	98.524	108.046	104.463	12693.300	13486.700	13393.300	39620.000	0.981	0.923	0.979	0.960	6323.330	
"13/09/2010"	"00:30:00"	127.703	123.942	127.109	106.255	107.009	105.972	13533.300	13253.300	13486.700	40320.000	0.988	0.933	0.978	0.967	6486.660	
"13/09/2010"	"00:40:00"	127.472	123.744	126.944	106.349	112.854	102.295	13580.000	14000.000	13020.000	40600.000	0.993	0.913	0.973	0.959	6486.660	
"13/09/2010"	"00:50:00"	127.571	123.909	127.076	108.234	118.134	106.255	13813.300	14653.300	13486.700	42000.000	0.991	0.908	0.973	0.956	6696.660	
"13/09/2010"	"01:00:00"	127.670	124.008	127.109	110.026	115.211	107.197	14046.700	14280.000	13626.700	42000.000	0.990	0.923	0.972	0.961	6720.000	
"13/09/2010"	"01:10:00"	127.934	124.239	127.340	106.820	112.949	110.686	13673.300	14046.700	14093.300	41860.000	0.989	0.936	0.975	0.967	6743.330	
"13/09/2010"	"01:20:00"	128.165	124.602	127.571	101.823	109.837	114.834	13066.700	13673.300	14653.300	41440.000	0.984	0.940	0.975	0.966	6673.330	
"13/09/2010"	"01:30:00"	128.495	124.965	127.868	103.709	105.877	107.574	13346.700	13253.300	13766.700	40320.000	0.984	0.934	0.975	0.964	6486.660	
"13/09/2010"	"01:40:00"	129.122	125.559	128.330	100.315	106.349	103.520	12973.300	13346.700	13300.000	39620.000	0.984	0.941	0.975	0.966	6393.330	
"13/09/2010"	"01:50:00"	129.485	125.955	128.759	93.150	99.938	104.558	12086.700	12600.000	13486.700	38080.000	0.983	0.947	0.971	0.967	6136.660	
"13/09/2010"	"02:00:00"	129.716	126.252	128.891	98.901	102.672	112.949	12833.300	12973.300	14560.000	40460.000	0.983	0.944	0.964	0.964	6486.660	
"13/09/2010"	"02:10:00"	130.508	126.977	129.617	92.678	103.615	112.477	12086.700	13160.000	14606.700	39900.000	0.980	0.921	0.962	0.954	6346.660	
"13/09/2010"	"02:20:00"	131.267	127.670	130.244	94.847	102.860	111.251	12460.000	13160.000	14513.300	40180.000	0.982	0.929	0.958	0.956	6393.330	
"13/09/2010"	"02:30:00"	131.498	127.967	130.475	93.527	98.712	114.834	12320.000	12646.700	15026.700	40040.000	0.979	0.937	0.958	0.958	6370.000	
"13/09/2010"	"02:40:00"	131.795	128.132	130.739	100.221	104.558	111.817	13206.700	13393.300	14653.300	41160.000	0.983	0.915	0.958	0.952	6533.330	
"13/09/2010"	"02:50:00"	132.290	128.660	131.267	102.012	109.366	110.969	13486.700	14093.300	14606.700	42140.000	0.984	0.904	0.963	0.950	6673.330	
"13/09/2010"	"03:00:00"	132.323	128.759	131.300	98.712	104.086	113.608	13066.700	13393.300	14933.300	41440.000	0.974	0.898	0.968	0.947	6533.330	
"13/09/2010"	"03:10:00"	132.125	128.594	131.102	95.601	96.261	114.174	12646.700	12413.300	14980.000	40040.000	0.973	0.917	0.970	0.955	6370.000	
"13/09/2010"	"03:20:00"	132.092	128.528	131.069	91.452	99.372	107.197	12086.700	12786.700	14046.700	38920.000	0.982	0.922	0.973	0.959	6230.000	
"13/09/2010"	"03:30:00"	132.191	128.693	131.168	89.001	97.958	107.386	11760.000	12600.000	14093.300	38500.000	0.975	0.931	0.961	0.956	6136.660	
"13/09/2010"	"03:40:00"	132.356	128.759	131.234	90.227	99.844	109.272	11946.700	12880.000	14373.300	39200.000	0.978	0.923	0.958	0.953	6230.000	
"13/09/2010"	"03:50:00"	132.422	128.825	131.300	91.358	101.823	109.460	12086.700	13113.300	14373.300	39620.000	0.978	0.910	0.955	0.947	6253.330	
"13/09/2010"	"04:00:00"	132.488	128.957	131.333	88.718	96.732	110.403	11760.000	12506.700	14513.300	38780.000	0.978	0.933	0.955	0.955	6183.330	
"13/09/2010"	"04:10:00"	132.719	129.122	131.498	92.207	98.146	113.420	12226.700	12693.300	14933.300	39900.000	0.979	0.925	0.959	0.954	6346.660	
"13/09/2010"	"04:20:00"	132.785	129.155	131.498	98.712	106.443	110.591	13113.300	13766.700	14560.000	41440.000	0.983	0.906	0.966	0.951	6556.660	
"13/09/2010"	"04:30:00"	132.851	129.188	131.564	101.823	107.386	109.177	13533.300	13906.700	14373.300	41860.000	0.982	0.901	0.958	0.947	6603.330	
"13/09/2010"	"04:40:00"	133.082	129.485	131.828	100.221	105.972	108.517	13346.700	13720.000	14326.700	41440.000	0.981	0.901	0.959	0.947	6533.330	
"13/09/2010"	"04:50:00"	133.115	129.485	131.729	100.409	104.746	108.706	13393.300	13580.000	14326.700	41300.000	0.979	0.904	0.959	0.948	6510.000	
"13/09/2010"	"05:00:00"	133.148	129.518	131.729	99.466	101.635	109.366	13253.300	13160.000	14420.000	40880.000	0.974	0.889	0.954	0.939	6393.330	
"13/09/2010"	"05:10:00"	133.346	129.683	131.927	98.618	100.315	109.932	13160.000	13020.000	14513.300	40740.000	0.968	0.896	0.953	0.939	6370.000	
"13/09/2010"	"05:20:00"	133.379	129.650	131.960	93.904	97.486	110.686	12553.300	12646.700	14606.700	39760.000	0.975	0.927	0.952	0.951	6300.000	
"13/09/2010"	"05:30:00"	134.237	130.541	132.686	92.112	96.826	110.969	12366.700	12646.700	14746.700	39760.000	0.974	0.923	0.947	0.948	6276.660	
"13/09/2010"	"05:40:00"	134.897	131.234	133.214	91.547	97.392	110.309	12366.700	12786.700	14700.000	39900.000	0.973	0.925	0.947	0.948	6300.000	
"13/09/2010"	"05:50:00"	134.798	131.168	133.115	88.058	93.150	105.783	11853.300	12226.700	14093.300	38220.000	0.967	0.925	0.955	0.949	6043.330	
"13/09/2010"	"06:00:00"	134.798	131.135	132.950	85.418	92.395	108.800	11433.300	12133.300	14466.700	38080.000	0.970	0.932	0.942	0.947	5996.660	
"13/09/2010"	"06:10:00"	134.765	131.102	132.983	111.063	119.548	118.605	14746.700	15493.300	15586.700	45920.000	0.963	0.903	0.941	0.935	7140.000	
"13/09/2010"	"06:20:00"	134.600	131.036	132.950	117.003	117.663	118.417	15586.700	15260.000	15586.700	46480.000	0.966	0.905	0.959	0.944	7303.330	
"13/09/2010"	"06:30:00"	134.501	131.003	132.851	113.420	112.289	129.259	15120.000	14560.000	17033.300	46620.000	0.968	0.913	0.963	0.949	7373.330	
"13/09/2010"	"06:40:00"	134.303	130.805	132.653	93.244	104.652	119.548	12506.700	13673.300	15866.700	42000.000	0.981	0.928	0.956	0.954	6696.660	
"13/09/2010"	"06:50:00"	134.039	130.574	132.455	95.695	119.548	122.377	12786.700	15540.000	16193.300	44520.000	0.979	0.921	0.961	0.952	7070.000	
"13/09/2010"	"07:00:00"	134.534	131.102	132.818	93.338	99.466	128.222	12553.300	13020.000	17033.300	42560.000	0.954	0.937	0.969	0.955	6790.000	
"13/09/2010"	"07:10:00"	134.435	130.970	132.752	91.358	103.898	121.811	12273.300	13580.000	16146.700	42000.000	0.956	0.923	0.965	0.949	6650.000	
"13/09/2010"	"07:20:00"	133.709	130.343	132.059	86.738	101.823	103.709	11573.300	13253.300	13720.000	38500.000	0.976	0.934	0.968	0.958	6160.000	
"13/09/2010"	"07:30:00"	132.719	129.254	131.036	84.570	107.103	107.952	11200.000	13860.000	14140.000	39200.000	0.976	0.931	0.970	0.958	6253.330	
"13/09/2010"	"07:40:00"	131.762	128.264	129.980	85.701	104.840	106.066	11246.700	13440.000	13813.300	38500.000	0.978	0.940	0.974	0.963	6183.330	
"13/09/2010"	"07:50:00"	131.036	127.538	129.221	84.004	98.901	102.578	11013.300	12600.000	13253.300	36960.000	0.979	0.950	0.970	0.966	5950.000	
"13/09/2010"	"08:00:00"	130.112	126.549	128.198	85.796	98.712	102.860	11153.300	12460.000	13206.700	36820.000	0.970	0.942	0.968	0.960	5880.000	
"13/09/2010"	"08:10:00"	129.419	125.955	127.670	97.581	92.018	99.561	12600.000	11573.300	12693.300	36820.000	0.982	0.910	0.974	0.957	5880.000	
"13/09/2010"	"08:20:00"	129.056	125.526	127.175	83.910	87.210	94.281	10780.000	10920.000	11993.300	33740.000	0.983	0.904	0.951	0.946	5320.000	
"13/09/2010"	"08:30:00"	126.483	123.051	124.701	86.173	88.718	90.887	10873.300	10826.700	11340.000	33040.000	0.981	0.898	0.953	0.944	5203.330	
"13/09/2010"	"08:40:00"	124.998	121.566	123.282	84.947	94.941	90.887	10640.000	11526.700	11200.000	33320.000	0.989	0.909	0.963	0.952	5296.670	
"13/09/2010"	"08:50:00"	124.635	121.170	122.853	87.587	90.698	95.695	10920.000	11013.300	11760.000	33600.000	0.989	0.909	0.968	0.956	5366.670	
"13/09/2010"	"09:00:00"	123.843	120.444	122.127	89.473	84.947	99.844	11060.000	10220.000	12180.000	33460.000	0.991	0.901	0.973	0.957	5343.330	
"13/09/2010"	"09:10:00"	123.810	120.510	122.193	92.490	83.062	108.894	11433.300	9986.660	13300.000	34720.000	0.988	0.919	0.985	0.967	5600.000	
"13/09/2010"	"09:20:00"	123.678	120.411	122.160	94.752	86.456	109.272	11713.300	10406.700	13346.700	35420.000	0.985	0.931	0.989	0.971	5740.000	
"13/09/2010"	"09:30:00"	123.777	120.477	122.193	90.887	83.816	110.969	11246.700	10080.000	13580.000	34860.000	0.986	0.925	0.989	0.970	5646.660	
"13/09/2010"	"09:40:00"	123.150	119.916	121.566	91.641	83.816	110.497	11293.300	10033.300	13440.000	34720.000	0.987	0.912	0.986	0.965	5600.000	
"13/09/2010"	"09:50:00"	122.919	119.718	121.368	91.830	81.930	111.723	11293.300	9800.000	13580.000	34720.000	0.988	0.913	0.984	0.965	5576.660	
"13/09/2010"	"10:00:00"	123.150	119.883	121.500	91.452	83.344	113.891	11246.700	9986.660	13860.000	35140.000	0.985	0.914	0.981	0.964	5623.330	
"13/09/2010"	"10:10:00"	122.721	119.454	121.104	87.398	92.867	100.503	10733.300	11106.700	12180.000	34020.000	0.990	0.909	0.970	0.956	5413.330	
"13/09/2010"	"10:20:00"	122.160	118.893	120.510	90.415	94.564	98.618	11013.300	11200.000	11853.300	34160.000	0.987	0.908	0.964	0.953	5413.330	
"13/09/2010"	"10:30:00"	122.259	119.025	120.609	93.338	91.358	98.241	11386.700	10873.300	11853.300	34160.000	0.993	0.912	0.975	0.961	5460.000	
"13/09/2010"	"10:40:00"	122.061	118.695	120.279	84.664	89.190	90.321	10266.700	10546.700	10873.300	31640.000	0.994	0.923	0.973	0.964	5086.670	
"13/09/2010"	"10:50:00"	121.698	118.530	120.147	91.830	96.732	88.813	11153.300	11433.300	10686.700	33320.000	0.998	0.918	0.974	0.962	5343.330	
"13/09/2010"	"11:00:00"	121.764	118.464	120.048	90.415	94.752	91.735	10966.700	11200.000	11013.300	33180.000	0.992	0.919	0.971	0.960	5320.000	
"13/09/2010"	"11:10:00"	124.635	121.368	122.919	84.853	90.415	88.907	10546.700	10966.700	10920.000	32480.000	0.990	0.921	0.960	0.956	5180.000	
"13/09/2010"	"11:20:00"	122.886	119.454	121.137	76.085	89.473	91.641	9333.330	10640.000	11106.700	31080.000	0.987	0.922	0.957	0.954	4946.670	
"13/09/2010"	"11:30:00"	122.556	119.190	120.873	72.879	84.099	90.887	8913.330	10033.300	11013.300	29960.000	0.988	0.932	0.965	0.961	4783.330	
"13/09/2010"	"11:40:00"	123.183	119.817	121.368	82.779	87.870	91.641	10173.300	10500.000	11106.700	31780.000	0.986	0.923	0.958	0.955	5063.330	
"13/09/2010"	"11:50:00"	124.536	121.038	122.556	82.307	89.850	89.755	10220.000	10873.300	11013.300	32060.000	0.988	0.920	0.960	0.956	5110.000	
"13/09/2010"	"12:00:00"	125.658	122.061	123.645	81.364	93.715	86.267	10220.000	11433.300	10640.000	32340.000	0.994	0.911	0.955	0.952	5133.330	
"13/09/2010"	"12:10:00"	126.878	123.216	124.800	83.533	95.789	84.099	10593.300	11806.700	10500.000	32900.000	0.996	0.905	0.936	0.944	5180.000	
"13/09/2010"	"12:20:00"	125.328	121.698	123.480	90.227	97.298	83.250	11293.300	11853.300	10266.700	33460.000	0.996	0.910	0.940	0.949	5273.330	
"13/09/2010"	"12:30:00"	126.549	122.985	124.635	88.624	106.255	88.436	11200.000	13066.700	11013.300	35280.000	0.996	0.935	0.930	0.953	5600.000	
"13/09/2010"	"12:40:00"	127.604	123.810	125.493	82.307	110.780	88.530	10500.000	13673.300	11106.700	35280.000	0.992	0.936	0.934	0.952	5600.000	
"13/09/2010"	"12:50:00"	124.734	120.873	122.820	83.533	126.808	95.318	10360.000	15306.700	11666.700	37380.000	0.991	0.948	0.940	0.958	5973.330	
"13/09/2010"	"13:00:00"	124.536	120.609	122.556	78.630	123.885	93.244	9753.330	14933.300	11433.300	36120.000	0.992	0.951	0.939	0.959	5763.330	
"13/09/2010"	"13:10:00"	124.008	120.147	121.995	77.970	118.888	94.564	9660.000	14280.000	11573.300	35560.000	0.993	0.962	0.942	0.964	5716.660	
"13/09/2010"	"13:20:00"	122.985	119.223	121.170	77.970	112.571	95.318	9566.660	13440.000	11573.300	34580.000	0.991	0.959	0.948	0.964	5553.330	
"13/09/2010"	"13:30:00"	123.084	119.322	121.137	81.082	110.214	93.055	9986.660	13160.000	11293.300	34440.000	0.992	0.949	0.951	0.962	5506.670	
"13/09/2010"	"13:40:00"	122.853	119.124	120.939	75.425	100.881	87.304	9240.000	11993.300	10546.700	31780.000	0.990	0.953	0.946	0.962	5110.000	
"13/09/2010"	"13:50:00"	122.853	119.124	121.005	72.408	100.032	84.758	8913.330	11900.000	10266.700	31080.000	0.993	0.945	0.942	0.958	4970.000	
"13/09/2010"	"14:00:00"	122.721	119.289	121.104	76.933	104.463	97.675	9426.660	12460.000	11806.700	33740.000	0.994	0.943	0.954	0.961	5390.000	
"13/09/2010"	"14:10:00"	125.691	122.259	124.041	87.304	97.486	102.578	10966.700	11900.000	12693.300	35560.000	0.988	0.922	0.967	0.959	5670.000	
"13/09/2010"	"14:20:00"	125.526	121.830	123.810	93.150	95.601	102.672	11666.700	11620.000	12693.300	35980.000	0.989	0.919	0.968	0.959	5763.330	
"13/09/2010"	"14:30:00"	125.658	121.896	124.074	97.392	97.675	95.035	12226.700	11900.000	11806.700	35980.000	0.993	0.916	0.968	0.960	5740.000	
"13/09/2010"	"14:40:00"	124.272	120.807	122.952	88.153	95.978	89.567	10966.700	11620.000	11013.300	33600.000	0.996	0.913	0.961	0.956	5343.330	
"13/09/2010"	"14:50:00"	124.899	121.401	123.381	79.290	91.264	75.142	9893.330	11060.000	9286.660	30240.000	0.992	0.903	0.936	0.942	4736.670	
"13/09/2010"	"15:00:00"	124.338	120.972	122.985	83.721	95.035	74.953	10360.000	11480.000	9193.330	31080.000	0.989	0.898	0.931	0.938	4853.330	
"13/09/2010"	"15:10:00"	125.163	121.830	123.711	68.071	88.247	69.768	8540.000	10780.000	8633.330	27860.000	0.993	0.936	0.947	0.957	4456.670	
"13/09/2010"	"15:20:00"	126.318	122.952	124.800	67.599	93.621	71.559	8540.000	11526.700	8913.330	28980.000	0.990	0.924	0.936	0.947	4573.330	
"13/09/2010"	"15:30:00"	125.361	121.929	123.975	69.579	97.015	71.182	8726.660	11806.700	8820.000	29400.000	0.992	0.933	0.945	0.954	4666.670	
"13/09/2010"	"15:40:00"	124.866	121.335	123.447	74.670	94.470	79.667	9333.330	11480.000	9800.000	30660.000	0.992	0.917	0.954	0.952	4853.330	
"13/09/2010"	"15:50:00"	124.668	121.137	123.183	70.145	90.981	77.028	8726.660	11013.300	9520.000	29260.000	0.995	0.920	0.948	0.951	4643.330	
"13/09/2010"	"16:00:00"	124.668	121.203	123.051	77.405	96.261	75.330	9660.000	11666.700	9286.660	30660.000	0.995	0.904	0.941	0.944	4806.670	
"13/09/2010"	"16:10:00"	124.998	121.566	123.348	69.579	90.698	76.179	8680.000	11013.300	9380.000	29120.000	0.992	0.910	0.947	0.946	4596.670	
"13/09/2010"	"16:20:00"	125.163	121.731	123.480	66.845	94.658	75.425	8353.330	11526.700	9333.330	29260.000	0.992	0.910	0.946	0.945	4596.670	
"13/09/2010"	"16:30:00"	125.196	121.830	123.711	68.448	95.506	74.482	8586.660	11620.000	9193.330	29400.000	0.993	0.900	0.936	0.938	4596.670	
"13/09/2010"	"16:40:00"	124.998	121.500	123.480	65.054	93.432	70.805	8120.000	11340.000	8773.330	28280.000	0.995	0.903	0.949	0.944	4433.330	
"13/09/2010"	"16:50:00"	124.965	121.335	123.381	78.442	99.749	75.613	9800.000	12086.700	9333.330	31220.000	0.994	0.897	0.935	0.939	4876.670	
"13/09/2010"	"17:00:00"	125.823	122.127	124.206	76.179	97.864	69.674	9566.660	11900.000	8633.330	30100.000	0.993	0.887	0.939	0.936	4690.000	
"13/09/2010"	"17:10:00"	126.714	122.919	124.701	68.919	92.301	74.010	8726.660	11340.000	9240.000	29260.000	0.995	0.908	0.948	0.947	4620.000	
"13/09/2010"	"17:20:00"	128.957	124.866	126.186	69.862	90.604	77.688	9006.660	11340.000	9800.000	30100.000	0.993	0.904	0.936	0.941	4736.670	
"13/09/2010"	"17:30:00"	128.924	124.734	126.153	69.579	92.584	78.442	8960.000	11526.700	9893.330	30380.000	0.992	0.906	0.932	0.940	4760.000	
"13/09/2010"	"17:40:00"	128.264	124.008	125.625	64.300	87.304	77.970	8260.000	10826.700	9800.000	28840.000	0.994	0.915	0.936	0.945	4550.000	
"13/09/2010"	"17:50:00"	127.736	123.678	125.196	59.774	66.468	76.179	7606.660	8213.330	9566.660	25340.000	0.993	0.944	0.935	0.955	4036.670	
"13/09/2010"	"18:00:00"	130.376	127.043	128.066	46.480	51.477	52.420	5973.330	6253.330	6626.660	18760.000	0.973	0.926	0.959	0.952	2963.330	
"13/09/2010"	"18:10:00"	128.924	125.031	126.351	60.811	68.825	67.788	7840.000	8586.660	8540.000	24920.000	0.990	0.921	0.952	0.954	3966.670	
"13/09/2010"	"18:20:00"	128.561	124.569	126.054	69.296	69.296	83.816	8866.660	8586.660	10546.700	28000.000	0.977	0.933	0.957	0.956	4456.670	
"13/09/2010"	"18:30:00"	128.462	124.437	126.021	78.159	71.748	84.287	9986.660	8866.660	10593.300	29540.000	0.983	0.931	0.965	0.961	4713.330	
"13/09/2010"	"18:40:00"	128.033	123.942	125.889	85.136	90.321	88.436	10873.300	11106.700	11106.700	33040.000	0.983	0.913	0.960	0.952	5250.000	
"13/09/2010"	"18:50:00"	125.559	121.566	124.371	82.496	94.658	94.092	10360.000	11480.000	11713.300	33600.000	0.989	0.921	0.966	0.958	5343.330	
"13/09/2010"	"19:00:00"	125.592	121.632	124.503	80.044	87.587	84.193	10033.300	10640.000	10453.300	31220.000	0.992	0.930	0.962	0.961	4993.330	
"13/09/2010"	"19:10:00"	126.153	122.226	125.097	80.044	88.624	90.321	10080.000	10826.700	11293.300	32200.000	0.991	0.918	0.953	0.954	5110.000	
"13/09/2010"	"19:20:00"	127.307	123.249	126.087	82.496	89.567	91.358	10500.000	11013.300	11526.700	33040.000	0.988	0.914	0.943	0.948	5203.330	
"13/09/2010"	"19:30:00"	127.637	123.546	126.450	79.573	105.217	88.907	10173.300	12973.300	11246.700	34300.000	0.990	0.919	0.950	0.950	5436.670	
"13/09/2010"	"19:40:00"	127.076	123.018	125.988	87.116	109.177	87.304	11060.000	13440.000	11013.300	35420.000	0.994	0.921	0.932	0.947	5600.000	
"13/09/2010"	"19:50:00"	126.878	122.820	125.823	86.644	108.517	89.095	11013.300	13346.700	11200.000	35560.000	0.992	0.933	0.927	0.949	5623.330	
"13/09/2010"	"20:00:00"	127.241	123.315	126.417	85.701	113.420	86.927	10920.000	14000.000	10966.700	35840.000	0.992	0.936	0.934	0.952	5693.330	
"13/09/2010"	"20:10:00"	126.450	122.523	125.658	126.242	149.058	135.670	15773.300	18153.300	16846.700	50680.000	0.975	0.926	0.942	0.947	8003.330	
"13/09/2010"	"20:20:00"	124.899	121.005	124.338	143.307	165.652	155.752	17780.000	19926.700	19226.700	56980.000	0.982	0.930	0.976	0.962	9123.330	
"13/09/2010"	"20:30:00"	124.371	120.510	123.975	139.819	153.584	150.944	17266.700	18386.700	18620.000	54320.000	0.979	0.938	0.978	0.965	8726.660	
"13/09/2010"	"20:40:00"	124.437	120.642	124.074	143.684	143.873	139.347	17873.300	17360.000	17313.300	52500.000	0.975	0.930	0.987	0.964	8446.660	
"13/09/2010"	"20:50:00"	124.800	121.005	124.437	144.155	127.468	137.650	18013.300	15400.000	17126.700	50540.000	0.977	0.929	0.991	0.967	8143.330	
"13/09/2010"	"21:00:00"	124.734	120.939	124.437	133.690	123.885	138.216	16660.000	14980.000	17220.000	48860.000	0.977	0.926	0.991	0.967	7886.660	
"13/09/2010"	"21:10:00"	125.988	122.259	125.625	125.488	110.026	136.802	15820.000	13440.000	17220.000	46480.000	0.967	0.938	0.991	0.967	7490.000	
"13/09/2010"	"21:20:00"	125.196	121.368	124.866	119.360	106.632	130.013	14933.300	12926.700	16240.000	44100.000	0.973	0.941	0.990	0.970	7140.000	
